,UT,N_ION,VX_ION,VY_ION,VZ,TX_ION,TY_ION,TZ_ION,VT_ION,TT_ION
37,2009-09-15T11:01:57.849Z,1.4726783,0.089723848,-1.7866927,-1.6784758,485.72657,459.89623,394.60285,2.453080142,776.624911
38,2009-09-15T11:02:00.981Z,1.5615646,-3.6742983,0.46475784,-1.8602832,445.81171,454.99355,377.56105,4.144529096,740.4860281
39,2009-09-15T11:02:04.113Z,1.5269968,-0.89491177,2.3035166,-2.9905361,454.89948,462.97398,405.35747,3.8794796,765.2405645
40,2009-09-15T11:02:07.245Z,1.5127794,-4.0705538,2.1410815,-1.7326897,474.92834,462.55476,401.51699,4.914860306,775.0675631
41,2009-09-15T11:02:10.377Z,1.5272035,-0.92268094,3.2973925,-0.72545867,452.35685,440.66231,380.25122,3.500061099,737.1573655
42,2009-09-15T11:02:13.509Z,1.4413131,-0.35410044,-0.15141993,0.8386356,468.81642,464.52671,411.97167,0.922835189,778.0067846
43,2009-09-15T11:02:16.641Z,1.4966243,-1.8649539,3.9459821,-1.0241416,472.05912,465.9885,407.67956,4.483045148,778.5805794
44,2009-09-15T11:02:19.773Z,1.5078375,-2.2045822,-1.6775913,-1.5945121,453.73273,443.09311,398.48079,3.196398611,748.9938814
45,2009-09-15T11:02:22.905Z,1.4714436,-0.025287373,-2.3460458,-0.74095315,456.87454,474.73958,417.08677,2.460402796,779.7906051
46,2009-09-15T11:02:26.038Z,1.4904318,2.1875455,-0.85310462,-1.0683755,468.96434,462.93894,400.54002,2.579645134,771.1499997
47,2009-09-15T11:02:29.170Z,1.4740998,1.0857959,-1.620313,-1.6511824,473.07173,476.83896,416.50832,2.555537179,790.3489331
48,2009-09-15T11:02:32.302Z,1.4883283,-1.7318679,0.20326435,0.95401392,486.09662,474.34469,418.48546,1.987668327,797.761173
49,2009-09-15T11:02:35.434Z,1.4610935,-0.82920213,3.2208556,0.30190915,498.54601,508.90306,425.69129,3.339556273,829.9057314
50,2009-09-15T11:02:38.566Z,1.5363276,1.2757983,2.1357074,1.1516771,478.66662,439.04685,395.63205,2.74139883,760.5317801
51,2009-09-15T11:02:41.698Z,1.4889282,-3.2503169,5.0755825,-0.43750633,475.3581,499.62375,423.82492,6.042971906,809.4546174
52,2009-09-15T11:02:44.830Z,1.5309216,-3.743459,4.3982752,-0.17805219,499.18773,476.27734,413.31196,5.778409176,804.2731319
53,2009-09-15T11:02:47.962Z,1.5281521,-1.3041172,0.54196914,-1.3711748,462.77381,474.12391,394.82449,1.968393394,771.2583608
54,2009-09-15T11:02:51.094Z,1.5611131,-1.4665191,-0.61905602,-1.3354872,424.59917,439.9595,395.22215,2.077843759,728.0448919
55,2009-09-15T11:02:54.226Z,1.4811044,-2.5563527,0.62635751,0.23873488,465.061,471.47798,407.69457,2.642774527,777.6812212
56,2009-09-15T11:02:57.359Z,1.4524779,-3.5761437,4.4107898,-2.9397094,490.35916,476.71773,423.24417,6.394197509,804.268318
57,2009-09-15T11:03:00.491Z,1.5379393,1.4611932,5.6857121,-0.89935567,471.63833,469.07812,397.91108,5.938960201,775.1194905
58,2009-09-15T11:03:03.623Z,1.6000163,-0.000817905,-3.5357148,-2.1204995,443.05725,463.665,385.19618,4.122838579,748.1049767
59,2009-09-15T11:03:06.755Z,1.534687,-1.9441088,-0.72970046,-2.4894222,454.90037,455.51799,410.46142,3.24179652,763.4851427
60,2009-09-15T11:03:09.887Z,1.4901763,0.39302058,2.6632491,-2.0022752,468.96857,480.7269,420.96905,3.355065859,792.6189583
61,2009-09-15T11:03:13.019Z,1.4868208,0.3046211,1.2906567,0.065328171,501.66486,476.32126,407.2975,1.327726064,802.7707194
62,2009-09-15T11:03:16.151Z,1.548005,-1.9739601,1.1022129,-1.2399954,455.39297,449.35584,393.96405,2.578561682,751.3395376
63,2009-09-15T11:03:19.283Z,1.4463765,2.6848249,-2.4471797,2.535689,487.08657,496.77274,430.25197,4.430202245,818.0178724
64,2009-09-15T11:03:22.415Z,1.497393,-1.7223974,0.00857421,-0.97064143,508.74507,474.72114,427.53789,1.97708652,816.6825297
65,2009-09-15T11:03:25.547Z,1.5525602,2.3808091,0.38536668,-0.043496007,446.56426,470.22059,393.03578,2.412188084,758.2902913
66,2009-09-15T11:03:28.679Z,1.5675406,-0.94007367,2.3564621,-1.9920061,463.55506,487.23471,389.16926,3.225637989,777.0030046
67,2009-09-15T11:03:31.812Z,1.5397353,-2.827998,1.0674362,-3.176972,464.18682,464.44627,406.50301,4.385218788,772.2852056
68,2009-09-15T11:03:34.944Z,1.5028075,-0.61259685,-0.81642878,-0.53302651,477.96913,484.52388,405.84975,1.151498204,792.4215413
69,2009-09-15T11:03:38.076Z,1.5553973,-1.0551326,1.6187182,-1.6752419,456.48092,465.5517,422.38671,2.557340188,776.8679093
70,2009-09-15T11:03:41.208Z,1.5248959,3.2033552,0.065506817,3.8233536,482.36511,463.33664,415.53827,4.988367311,787.4191991
71,2009-09-15T11:03:44.340Z,1.5116171,0.14228376,0.35309998,-1.8957858,491.01257,480.54686,410.60241,1.933630798,800.3830131
72,2009-09-15T11:03:47.472Z,1.6393395,2.3736717,1.9544716,-1.1790113,439.93665,425.49571,384.9552,3.293075192,723.0362102
73,2009-09-15T11:03:50.604Z,1.6310634,-3.016648,3.2183669,-0.8589113,449.29645,458.00317,381.90657,4.493971437,746.6504081
74,2009-09-15T11:03:53.736Z,1.5428236,-1.9497792,2.6997477,2.069939,468.2571,473.34848,411.83787,3.921087099,782.9009684
75,2009-09-15T11:03:56.868Z,1.5109884,-0.71616074,-0.80974931,-1.1318961,502.09089,482.66785,410.09775,1.56517377,808.2349162
76,2009-09-15T11:04:00.000Z,1.5232535,-4.8472903,-2.0898933,0.97208933,489.62862,482.40981,423.45756,5.367386228,807.3237984
77,2009-09-15T11:04:03.133Z,1.5317638,-3.6875191,2.4626288,-1.062639,466.18438,462.87125,416.1762,4.559774047,777.6762178
78,2009-09-15T11:04:06.265Z,1.5107578,4.2868175,3.570224,0.30562589,499.64769,498.46312,426.79986,5.58719168,824.7856792
79,2009-09-15T11:04:09.397Z,1.6126891,0.66020571,-2.3369841,0.06596263,481.21854,458.77439,416.92058,2.429345042,784.7725748
80,2009-09-15T11:04:12.529Z,1.4828338,-2.1214224,2.8072222,2.90513,510.37845,488.8692,418.59808,4.562971597,821.4034389
81,2009-09-15T11:04:15.661Z,1.5125892,-1.986238,-3.0095684,-1.2163746,489.2221,504.0981,414.61015,3.805549962,815.6927939
82,2009-09-15T11:04:18.793Z,1.5987731,-1.776384,0.077704541,-1.2607561,448.08977,460.07986,390.54458,2.179698157,751.653503
83,2009-09-15T11:04:21.925Z,1.5339333,0.63759551,1.8191185,-1.18295,503.23405,504.79442,429.21297,2.261656661,832.037072
84,2009-09-15T11:04:25.057Z,1.5228228,-2.6054557,-0.55115728,0.24054583,487.4265,476.40764,415.56017,2.673955132,798.2725645
85,2009-09-15T11:04:28.189Z,1.6705823,-3.9041978,-1.0544934,-1.4251192,443.71913,443.81851,373.16526,4.287852787,730.1464561
86,2009-09-15T11:04:31.321Z,1.5502315,-4.8500518,1.0900288,-2.4043226,458.80325,453.90892,397.43344,5.521950055,757.9492523
87,2009-09-15T11:04:34.453Z,1.5410329,-2.1623169,-2.7686832,0.4845916,475.73386,460.98549,415.46262,3.546272699,781.9459803
88,2009-09-15T11:04:37.586Z,1.5401432,0.28225878,0.064926863,0.13250409,493.08626,485.9514,416.61353,0.318500942,807.9911239
89,2009-09-15T11:04:40.718Z,1.5731731,-0.94648006,0.47388319,4.1331797,439.16606,452.89127,401.18827,4.266563513,747.6157828
90,2009-09-15T11:04:43.850Z,1.5419604,4.831056,2.1071726,-1.0165887,469.20209,478.79787,404.44645,5.367749158,782.9271566
91,2009-09-15T11:04:46.982Z,1.5817831,1.7910987,0.40027351,-1.4302413,458.66898,453.34629,400.42795,2.326766772,759.1064715
92,2009-09-15T11:04:50.114Z,1.5625575,1.7706866,0.94078669,-1.8950592,461.94041,463.9597,400.66225,2.758923704,767.5791713
93,2009-09-15T11:04:53.246Z,1.5083744,-1.658965,1.4872016,-1.0384179,498.4909,519.05227,439.47289,2.458097884,843.2347582
94,2009-09-15T11:04:56.378Z,1.5022165,3.4116111,3.4836629,-2.7845558,482.12781,486.33905,409.64711,5.615046616,797.9872502
95,2009-09-15T11:04:59.510Z,1.6659118,-2.7028308,-0.57786803,-1.4666854,446.59723,466.10923,374.05387,3.128960188,746.0718449
96,2009-09-15T11:05:02.642Z,1.631805,-3.4579174,1.7124265,-0.056526508,464.16441,476.04653,411.24831,3.8591181,781.7890193
97,2009-09-15T11:05:05.774Z,1.5241929,1.1588129,1.4461198,0.18303288,493.99332,485.44323,416.52489,1.862152209,808.1939827
98,2009-09-15T11:05:08.907Z,1.5470051,-1.1235652,4.8392352,-0.47467323,495.05312,473.89951,420.64772,4.990582206,804.1161866
99,2009-09-15T11:05:12.039Z,1.5297363,1.6676129,1.0347639,3.3414155,481.47644,479.37341,413.6742,3.875142147,795.4525581
100,2009-09-15T11:05:15.171Z,1.5612697,-4.0977574,3.4468625,-4.616809,472.98072,495.13372,415.92781,7.070176953,801.1642187
101,2009-09-15T11:05:18.303Z,1.4551132,-1.8875023,2.8982953,-3.4581016,503.63262,499.72198,452.44772,4.890935213,841.4730017
102,2009-09-15T11:05:21.435Z,1.5776137,-2.0784647,-2.4080162,-1.2287507,462.77969,490.31642,413.2184,3.410041908,790.7747336
103,2009-09-15T11:05:24.567Z,1.6393545,-2.171048,-1.5497184,-1.2254808,465.80351,437.12282,409.16507,2.935452219,758.594308
104,2009-09-15T11:05:27.699Z,1.5950426,0.38963205,1.199753,3.5343995,460.26807,487.39546,426.67742,3.752759015,794.6412092
105,2009-09-15T11:05:30.831Z,1.5636991,-0.50713757,1.8264762,1.1255842,500.33076,486.06285,423.44492,2.204573341,816.0230167
106,2009-09-15T11:05:33.963Z,1.4985551,-0.84515795,0.15037519,1.2962042,487.83492,485.73415,442.18359,1.554686459,818.1973484
107,2009-09-15T11:05:37.095Z,1.553165,-0.36530619,-0.49042516,0.50348446,493.65621,455.10071,411.21133,0.792125023,787.3422812
108,2009-09-15T11:05:40.227Z,1.6096692,-1.3761038,-0.8309864,-0.11645348,464.78726,444.7834,408.1688,1.611757264,761.8800688
109,2009-09-15T11:05:43.360Z,1.4977025,2.981995,-2.7570037,0.26261377,515.83365,500.52292,439.68855,4.069684211,842.5755568
110,2009-09-15T11:05:46.492Z,1.548003,-0.16098568,-0.67646882,-1.3314814,508.08121,492.476,428.46693,1.502121557,827.2019322
111,2009-09-15T11:05:49.624Z,1.5505191,-1.6786827,1.945166,-3.3941469,470.03599,496.49457,440.49099,4.256980098,813.3099054
112,2009-09-15T11:05:52.756Z,1.5776072,-0.09821606,2.9367865,0.80672806,469.33804,482.50569,425.41588,3.047157939,796.2842505
113,2009-09-15T11:05:55.888Z,1.5761724,-0.6222538,0.18820319,0.4890856,487.72279,483.41759,420.28994,0.813526248,805.1147247
114,2009-09-15T11:05:59.020Z,1.5864275,0.13491117,-2.0158389,-1.6139925,486.14877,494.96565,423.38225,2.585880756,812.763281
115,2009-09-15T11:06:02.152Z,1.5077006,-1.7714917,-0.93560753,-1.1597536,511.73255,486.4769,428.30877,2.314859111,825.8198226
116,2009-09-15T11:06:05.284Z,1.5650224,-1.1092808,4.3718434,-1.8953048,492.9986,519.34142,429.04176,4.89241238,834.7694065
117,2009-09-15T11:06:08.416Z,1.6355666,-2.1212635,0.17105566,-0.8274682,486.69191,507.5442,426.88138,2.283357724,822.6164615
118,2009-09-15T11:06:11.548Z,1.6379511,1.3280946,4.6279542,-1.7080272,474.18567,467.78433,402.45788,5.108732941,778.232982
119,2009-09-15T11:06:14.681Z,1.5064734,-2.2951302,0.43633771,0.72815055,510.27482,523.59201,441.17611,2.447083255,853.9117899
120,2009-09-15T11:06:17.813Z,1.5191614,-1.3559786,0.63236843,0.15226006,498.91455,522.39685,436.77678,1.503911873,844.1493663
121,2009-09-15T11:06:20.945Z,1.5955271,-2.983469,1.9412906,-2.4420818,478.86704,480.47731,416.8592,4.316649162,796.2058026
122,2009-09-15T11:06:24.077Z,1.5795966,2.5612079,-1.1293088,-2.6142323,503.60116,489.66568,436.91086,3.830056761,827.2107991
123,2009-09-15T11:06:27.209Z,1.5851138,-0.86464502,4.0483671,-1.2298006,490.46398,488.43145,428.88646,4.318483148,814.2872912
124,2009-09-15T11:06:30.341Z,1.536975,-1.400512,0.18660639,-4.5656192,489.33786,508.73854,439.89903,4.779239949,831.7316874
125,2009-09-15T11:06:33.473Z,1.568463,-1.069707,3.3041889,-3.1090966,485.0245,473.99385,420.45703,4.661375228,797.9367453
126,2009-09-15T11:06:36.605Z,1.6577175,-0.36012197,0.58782693,-0.35715331,473.07151,450.06527,400.52021,0.77639347,766.010339
127,2009-09-15T11:06:39.737Z,1.6411254,1.1329906,2.1525213,-1.5542224,447.26112,474.09626,392.94239,2.886628295,761.0607696
128,2009-09-15T11:06:42.869Z,1.6955951,-0.63922259,3.3797904,-5.3917217,478.83942,482.20227,396.14903,6.395486812,786.6004534
129,2009-09-15T11:06:46.002Z,1.6340431,-1.1279544,2.3997722,-0.006069554,450.50566,473.40635,400.18859,2.651645636,766.3027009
130,2009-09-15T11:06:49.134Z,1.6332815,-0.4809355,0.89521614,0.47870519,491.54921,481.27203,420.12425,1.123329672,806.0693383
131,2009-09-15T11:06:52.266Z,1.5903496,0.32365289,0.4070239,-0.80218673,503.7001,511.34611,422.50154,0.955993304,832.8842574
132,2009-09-15T11:06:55.398Z,1.6061178,-1.3438627,0.5352937,-1.1208857,505.91544,475.32013,408.40613,1.829997556,805.4037655
133,2009-09-15T11:06:58.530Z,1.6023182,0.23489118,-0.96312361,1.5146211,497.01649,495.65947,421.52701,1.810209389,818.7726923
134,2009-09-15T11:07:01.662Z,1.6535848,-1.1723809,1.5001702,-0.94960129,449.26723,455.57239,411.93198,2.127611387,760.9699091
135,2009-09-15T11:07:04.794Z,1.6137916,-1.3238501,3.0659682,-2.6990041,500.76339,467.46018,415.22998,4.293875082,801.0611268
136,2009-09-15T11:07:07.926Z,1.5581201,-1.3069992,0.003613333,0.19948592,513.01175,508.60762,436.48908,1.322140158,844.0293145
137,2009-09-15T11:07:11.058Z,1.5797715,-1.3882175,-0.89114588,-0.70721401,477.67641,502.43956,425.29034,1.794837169,813.3216691
138,2009-09-15T11:07:14.190Z,1.614198,2.7829098,1.3924846,-1.8106796,498.71897,488.8415,425.19232,3.600300117,817.6032853
139,2009-09-15T11:07:17.322Z,1.6110132,-1.3216932,2.0587749,-0.094148739,498.24905,521.84102,427.96532,2.448324118,838.8828769
140,2009-09-15T11:07:20.455Z,1.6086448,1.1338428,2.1668868,-1.4136747,500.6963,501.17905,417.06953,2.824796286,822.0852862
141,2009-09-15T11:07:23.587Z,1.6115881,-0.076456629,5.1175671,-3.536276,497.85195,478.85783,416.54645,6.220979552,806.6426287
142,2009-09-15T11:07:26.719Z,1.6108247,-3.2177136,1.9759717,-1.3474112,483.74529,489.79082,433.18806,4.009197166,813.3612041
143,2009-09-15T11:07:29.851Z,1.6461395,-4.6931378,1.7031702,2.3867968,493.90601,476.30659,410.96999,5.533816956,799.8171335
144,2009-09-15T11:07:32.983Z,1.6049642,-2.0085644,0.74094478,-2.8611688,477.87835,495.10505,425.7772,3.57346009,809.186599
145,2009-09-15T11:07:36.115Z,1.5608648,-0.99240322,3.4938305,-2.3448529,495.65696,485.52137,449.94012,4.323199144,826.9540098
146,2009-09-15T11:07:39.247Z,1.5327963,-0.57145305,0.13485134,-0.48466603,511.81286,505.70125,431.82154,0.761343965,839.1400362
147,2009-09-15T11:07:42.379Z,1.531309,0.32882783,-4.9701361,-1.9335338,536.51755,512.8201,465.7678,5.343120207,876.2278128
148,2009-09-15T11:07:45.511Z,1.6165335,-1.1701053,1.700366,0.35862362,521.74295,518.16322,436.55357,2.094994474,855.1536984
149,2009-09-15T11:07:48.643Z,1.5734155,-0.068480499,1.4177687,-0.70288389,483.85639,494.57228,423.18949,1.583920272,811.0536916
150,2009-09-15T11:07:51.776Z,1.6007819,0.87689188,-0.79117585,1.8704908,506.13748,503.00331,412.78468,2.212156059,824.3656171
151,2009-09-15T11:07:54.908Z,1.6040098,0.28400872,-1.1128411,-1.0730062,506.74752,493.15409,430.37638,1.571756524,827.7788557
152,2009-09-15T11:07:58.040Z,1.596884,1.4651557,3.5987249,-2.5492179,486.54648,519.25435,423.68514,4.647151174,828.1676491
153,2009-09-15T11:08:01.172Z,1.5868139,-2.8078193,3.0666099,-0.83995746,496.82765,515.68296,442.12198,4.241871525,841.5690549
154,2009-09-15T11:08:04.304Z,1.6541054,2.3887015,0.57159659,-2.7418252,500.43544,480.62479,437.84187,3.681062747,820.4519008
155,2009-09-15T11:08:07.436Z,1.6790411,3.0801584,-2.0206711,-2.5679641,489.57597,496.80006,416.58654,4.490537505,812.4280124
156,2009-09-15T11:08:10.568Z,1.5671158,4.9376652,4.0432663,-1.8097679,519.09606,507.5633,442.4376,6.633535999,850.1954204
157,2009-09-15T11:08:13.700Z,1.5701476,1.4212944,-1.5902627,-1.0451307,502.11263,524.92897,443.00754,2.375144502,850.836763
158,2009-09-15T11:08:16.832Z,1.5807174,1.5871905,0.72485375,-2.005314,510.13646,498.84565,437.25169,2.658170589,836.8244922
159,2009-09-15T11:08:19.964Z,1.5056603,1.5134928,1.0725986,0.12018807,524.30786,529.00055,454.38362,1.858917261,872.4705084
160,2009-09-15T11:08:23.097Z,1.5769351,-1.7452027,0.009276792,-2.3283617,500.03437,530.85554,427.30581,2.909825893,845.2409306
161,2009-09-15T11:08:26.229Z,1.699167,-0.26823193,-0.30845593,-0.69556206,499.09052,490.18065,426.98577,0.806783743,819.5640698
162,2009-09-15T11:08:29.361Z,1.6425917,-0.45559933,3.2329216,-1.8298523,493.18955,510.4888,415.44142,3.742687839,822.4514093
163,2009-09-15T11:08:32.493Z,1.7007886,-1.3674869,3.877539,-2.4298811,484.96765,469.27129,427.97349,4.775945067,799.1060463
164,2009-09-15T11:08:35.625Z,1.6226067,-3.2689629,-0.80157943,-0.74841435,520.16186,507.25416,452.72209,3.44800987,856.0563265
165,2009-09-15T11:08:38.757Z,1.6372212,-3.3714995,-0.49655115,-2.0188512,497.46718,491.86512,432.32867,3.960976154,822.3824964
166,2009-09-15T11:08:41.889Z,1.6416326,0.65043653,0.014009908,1.5525477,501.1926,492.32399,428.6585,1.683350325,822.997596
167,2009-09-15T11:08:45.021Z,1.6870924,3.0374535,0.56024842,-0.00791529,476.47786,498.76313,414.45106,3.088699517,804.7145407
168,2009-09-15T11:08:48.153Z,1.6820469,1.6747531,2.5409808,-3.0445128,490.2203,471.35072,425.47263,4.304699706,802.1934945
169,2009-09-15T11:08:51.285Z,1.5945406,-5.0979454,2.8057796,-2.1261064,522.02103,520.21396,444.50262,6.195302647,860.6457454
170,2009-09-15T11:08:54.418Z,1.632087,1.4661106,1.5424144,-2.1353602,523.41144,494.24879,439.54302,3.014678367,843.4687121
171,2009-09-15T11:08:57.550Z,1.6095744,-0.50294874,0.40340103,-0.29586074,526.59092,488.39688,432.91891,0.70938241,838.5990055
172,2009-09-15T11:09:00.682Z,1.6859173,-0.36457361,3.0482048,-2.0367784,515.78075,488.69503,424.27654,3.684146125,827.5646179
173,2009-09-15T11:09:03.814Z,1.5892955,-0.31905054,0.37589362,0.34990994,537.62635,532.62784,444.84164,0.60458765,877.848844
174,2009-09-15T11:09:06.946Z,1.6910032,1.8467713,-1.6287666,-2.8537889,501.16663,487.29913,427.87459,3.769291174,819.5761697
175,2009-09-15T11:09:10.078Z,1.6989836,1.218741,2.1981424,-1.3796417,485.42091,501.52698,438.10853,2.86715379,824.0763651
176,2009-09-15T11:09:13.210Z,1.7969517,-0.51675191,-0.74717926,-2.335176,464.8004,460.3178,392.73707,2.505664849,763.0034698
177,2009-09-15T11:09:16.342Z,1.5993554,-2.9200805,-0.10288185,-3.6475814,503.65224,514.83952,440.95156,4.67357517,844.4901352
178,2009-09-15T11:09:19.474Z,1.5753889,-4.3929594,0.060990659,0.11631531,517.48965,530.3643,455.5328,4.394922229,869.8229478
179,2009-09-15T11:09:22.606Z,1.6459203,-3.1908492,3.9660247,-0.74314725,551.27573,503.17366,450.72613,5.144233507,871.9189795
180,2009-09-15T11:09:25.738Z,1.7276301,0.13773281,2.0326526,-2.0874452,483.22887,490.07755,419.53615,2.916860364,806.0376709
181,2009-09-15T11:09:28.871Z,1.5910602,1.869392,0.95304684,-2.1686954,532.78225,501.03269,442.44018,3.017642203,854.7771612
182,2009-09-15T11:09:32.003Z,1.7071214,-1.6221822,-0.25525695,-1.7155988,503.29532,474.68068,411.31137,2.374849562,804.8633239
183,2009-09-15T11:09:35.135Z,1.6932365,-2.0846514,1.6976162,-1.1947273,518.15227,504.13467,418.88195,2.941945877,835.5211717
184,2009-09-15T11:09:38.267Z,1.788404,-2.4053077,-4.0643171,0.31365499,466.37964,459.75045,403.84337,4.733134065,769.39581
185,2009-09-15T11:09:41.399Z,1.6993091,-1.0004118,-0.94085831,-0.6465919,483.57482,497.09638,428.1922,1.517932546,815.0447704
186,2009-09-15T11:09:44.531Z,1.680312,-0.14510816,5.1383357,-3.353207,504.96751,503.86563,424.46829,6.137389293,830.0880004
187,2009-09-15T11:09:47.663Z,1.6370155,1.8737608,-1.283466,4.3113126,547.97292,522.85828,461.64719,4.872954016,887.0023845
188,2009-09-15T11:09:50.795Z,1.6822146,0.23840591,-0.37764033,-0.2008241,487.32593,504.45578,439.79017,0.489673275,827.8753467
189,2009-09-15T11:09:53.927Z,1.6717601,2.3225155,6.1668087,0.009075267,492.81404,485.82194,418.03064,6.589665405,808.478974
190,2009-09-15T11:09:57.059Z,1.5632009,1.82068,0.1587674,-1.1549209,537.27346,534.05319,466.20111,2.161926233,889.5049497
191,2009-09-15T11:10:00.192Z,1.6231069,1.9743547,2.3501807,-0.53224186,529.16363,534.64154,447.64443,3.115237904,875.3520773
192,2009-09-15T11:10:03.324Z,1.6568588,0.19307187,-0.36636976,-0.073333005,538.11955,522.49838,458.20008,0.420572559,878.9337407
193,2009-09-15T11:10:06.456Z,1.6955919,0.93812912,2.9834976,0.38702112,497.16976,494.4294,434.22992,3.151369468,824.7386406
194,2009-09-15T11:10:09.588Z,1.579917,1.0566663,2.9578661,-4.4061252,541.83652,550.06457,459.05688,5.411049326,898.2711532
195,2009-09-15T11:10:12.720Z,1.662658,0.87683392,1.0166438,-0.62889091,538.06744,543.70964,461.85777,1.482533681,893.5599265
196,2009-09-15T11:10:15.852Z,1.6146401,-0.044238462,-2.6100825,-0.30108484,544.86121,540.25099,465.15516,2.627763265,897.2815574
197,2009-09-15T11:10:18.984Z,1.7320382,0.73102624,2.3875096,1.3106464,514.49415,496.44562,418.23983,2.819999191,828.3037121
198,2009-09-15T11:10:22.116Z,1.6304612,0.55958813,6.0533129,-3.019687,532.75509,550.58822,450.07404,6.787801229,888.5617679
199,2009-09-15T11:10:25.248Z,1.5806084,-2.0538209,0.23818469,-3.1569178,555.37336,531.5489,474.84935,3.773730546,903.5849198
200,2009-09-15T11:10:28.380Z,1.5942776,2.9955233,1.8260862,-2.2596648,536.59179,533.03571,456.61462,4.172988816,883.4900839
201,2009-09-15T11:10:31.513Z,1.6779193,0.18996441,3.4796555,-4.3322056,521.37897,540.88405,445.9571,5.559864588,873.6528607
202,2009-09-15T11:10:34.645Z,1.6071328,-0.90949393,2.9738976,0.66796265,576.01318,560.71983,489.27801,3.180789249,941.0583841
203,2009-09-15T11:10:37.777Z,1.6956283,1.9941409,2.0565244,-0.28915196,473.76443,491.45051,431.81747,2.879149074,807.7392316
204,2009-09-15T11:10:40.909Z,1.5999051,2.4427824,1.0532751,-0.76310916,534.3903,549.22566,472.7917,2.767473555,900.4186859
205,2009-09-15T11:10:44.041Z,1.6117305,-1.1332253,2.0687517,-0.24782884,557.68971,540.05565,474.33352,2.371782518,909.7638188
206,2009-09-15T11:10:47.173Z,1.7237595,0.50176379,0.38872936,0.15738117,495.37158,507.92054,431.68449,0.653946671,830.4985106
207,2009-09-15T11:10:50.305Z,1.7524425,-4.3580651,1.3359718,0.86606327,491.87735,482.79883,420.46433,4.63978638,807.3588363
208,2009-09-15T11:10:53.437Z,1.5385639,-1.3788941,-0.35008216,-0.86912106,603.79449,590.85526,487.49157,1.667116635,975.3592955
209,2009-09-15T11:10:56.569Z,1.6267416,-2.5492067,-1.0354357,-3.6065641,552.10618,564.50751,466.08858,4.536285539,916.9124971
210,2009-09-15T11:10:59.701Z,1.6262625,-3.0933827,-1.3382556,-1.430283,541.53886,518.7489,455.30006,3.661373245,877.3043387
211,2009-09-15T11:11:02.834Z,1.5332083,-2.7497417,0.30350523,-1.501315,591.09323,578.85167,477.14301,3.14756121,955.0528333
212,2009-09-15T11:11:05.966Z,1.631709,-0.034953825,2.1142848,-5.6394004,539.00031,589.17842,470.70304,6.022811541,926.9379141
213,2009-09-15T11:11:09.098Z,1.621835,-1.0132613,2.5550122,-2.6406888,511.19889,539.38788,450.28371,3.811564396,868.9182986
214,2009-09-15T11:11:12.230Z,1.6172399,-0.59924501,1.396072,-1.4014788,545.2248,544.26292,469.80124,2.06694326,902.3333163
215,2009-09-15T11:11:15.362Z,1.5758983,-2.2313943,5.3025613,-1.4755963,561.03489,571.93093,461.68795,5.93916335,924.6734016
216,2009-09-15T11:11:18.494Z,1.6555439,1.9049127,1.5541332,0.48426363,562.32126,540.21522,466.15306,2.505700234,908.4802467
217,2009-09-15T11:11:21.626Z,1.6616769,-2.5145572,4.605633,0.021240625,559.35194,538.66094,466.51311,5.247409304,905.9054492
218,2009-09-15T11:11:24.758Z,1.6110166,3.7926751,1.0055962,-0.78494428,573.32841,553.52021,475.36243,4.001467937,927.9329332
219,2009-09-15T11:11:27.890Z,1.5069365,-0.50866292,0.20391123,-0.1497786,603.27491,611.34678,512.96028,0.568112124,1000.406793
220,2009-09-15T11:11:31.022Z,1.5710467,2.1266277,-0.88332653,-1.2662009,572.03671,609.56188,500.28627,2.627941372,974.2063617
221,2009-09-15T11:11:34.155Z,1.6383844,2.063123,1.4650463,1.3799,569.24303,553.43413,479.33493,2.882179936,927.4098008
222,2009-09-15T11:11:37.287Z,1.6567986,2.1280287,1.5662437,0.69334143,553.1902,541.17422,450.63272,2.731729821,895.521514
223,2009-09-15T11:11:40.419Z,1.6342775,-1.7832847,1.7181469,-1.6875266,583.14586,528.82784,465.14882,2.996644643,914.3748701
224,2009-09-15T11:11:43.551Z,1.5542167,2.4317114,-0.79184766,-3.3174791,580.46603,605.47883,486.81392,4.188783908,969.8109188
225,2009-09-15T11:11:46.683Z,1.6384044,-2.7922004,2.6633117,-2.0409507,564.01757,576.82283,477.4447,4.36521386,937.440045
226,2009-09-15T11:11:49.815Z,1.6099838,0.5531503,-1.7155766,-1.9358272,588.59922,600.74241,471.91716,2.64510969,964.3890765
227,2009-09-15T11:11:52.947Z,1.6104462,-0.89436693,1.1079509,-3.6416117,580.32657,595.51528,485.30834,3.910087362,962.7780437
228,2009-09-15T11:11:56.079Z,1.6938323,-0.33405826,-1.8172527,1.8293831,526.40345,561.25052,449.79927,2.600124002,891.303608
229,2009-09-15T11:11:59.211Z,1.586168,0.67023703,-1.0707296,-1.1302478,577.58923,560.73555,484.53762,1.695033817,939.5798959
230,2009-09-15T11:12:02.343Z,1.6488249,0.2729627,0.5000186,-0.96686891,574.43903,570.23076,483.6102,1.122213315,942.8797083
231,2009-09-15T11:12:05.476Z,1.5634409,-0.29850398,-3.2196708,-0.97328389,648.16712,579.57688,499.10402,3.376783413,1002.564112
