UT,B_TOTAL,BX,BY,BZ
2009-09-15T15:24:46.054Z,15.412,-4.22387,-5.52929,-13.7519
2009-09-15T15:24:49.186Z,14.1059,-5.84956,-5.05089,-11.8003
2009-09-15T15:24:52.318Z,14.2112,-6.01063,-5.73369,-11.5307
2009-09-15T15:24:55.450Z,14.0949,-6.33863,-3.11932,-12.1966
2009-09-15T15:24:58.582Z,15.3168,-6.6104,-6.15042,-12.3726
2009-09-15T15:25:01.714Z,15.9811,-4.45188,-8.61936,-12.6997
2009-09-15T15:25:04.846Z,15.5094,-3.21432,-9.22437,-12.0465
2009-09-15T15:25:07.978Z,11.3225,-2.15075,-6.02463,-9.34226
2009-09-15T15:25:11.110Z,15.8495,-1.83438,-7.40883,-13.8907
2009-09-15T15:25:14.242Z,19.1273,-2.81134,-8.72805,-16.7861
2009-09-15T15:25:17.375Z,18.7961,-2.5521,-8.82153,-16.4
2009-09-15T15:25:20.507Z,20.5276,-3.95784,-10.4033,-17.2479
2009-09-15T15:25:23.639Z,21.8119,-1.63408,-10.8113,-18.8734
2009-09-15T15:25:26.771Z,21.7666,-2.12802,-12.1637,-17.9248
2009-09-15T15:25:29.903Z,20.5036,-0.719124,-11.7824,-16.7648
2009-09-15T15:25:33.035Z,22.4821,0.803147,-13.2849,-18.1194
2009-09-15T15:25:36.167Z,26.3504,5.68355,-12.0135,-22.7534
2009-09-15T15:25:39.299Z,20.8616,4.77931,-9.63538,-17.8753
2009-09-15T15:25:42.431Z,16.9961,5.0652,-7.37964,-14.4483
2009-09-15T15:25:45.563Z,18.1256,6.03954,-7.809,-15.2013
2009-09-15T15:25:48.695Z,18.1445,6.93587,-8.54173,-14.4276
2009-09-15T15:25:51.827Z,21.7912,10.441,-8.14603,-17.3056
2009-09-15T15:25:54.960Z,21.2268,10.9239,-8.24158,-16.2271
2009-09-15T15:25:58.092Z,18.0014,11.3118,-4.88093,-13.1252
2009-09-15T15:26:01.224Z,15.5685,11.7649,-7.1408,-7.27833
2009-09-15T15:26:04.356Z,15.701,11.1589,-1.9496,-10.8719
2009-09-15T15:26:07.488Z,21.5387,20.0615,0.0544066,-7.83879
2009-09-15T15:26:10.620Z,22.2695,18.8103,10.7226,-5.20858
2009-09-15T15:26:13.752Z,8.42491,2.05615,7.92094,-2.00256
2009-09-15T15:26:16.884Z,28.8759,-5.96941,-10.2115,26.3422
2009-09-15T15:26:20.016Z,29.8368,6.67926,-15.1716,24.8082
2009-09-15T15:26:23.148Z,31.8668,5.22166,-12.8423,28.6932
2009-09-15T15:26:26.280Z,32.5959,1.76451,-14.3314,29.2231
2009-09-15T15:26:29.413Z,22.2267,-5.00167,-1.30171,21.6174
2009-09-15T15:26:32.545Z,23.9206,-1.43441,-2.31653,23.7649
2009-09-15T15:26:35.677Z,25.714,1.56306,-14.8831,20.9107
2009-09-15T15:26:38.809Z,23.2364,-0.350096,-14.6711,18.0158
2009-09-15T15:26:41.941Z,21.4089,-0.556175,-12.7354,17.2
2009-09-15T15:26:45.073Z,18.2077,3.347,-12.3868,12.9183
2009-09-15T15:26:48.205Z,18.1145,-4.61807,-2.96903,17.2625
2009-09-15T15:26:51.337Z,18.968,-7.13755,-0.453201,17.568
2009-09-15T15:26:54.469Z,19.664,-5.1707,-4.35643,18.4651
2009-09-15T15:26:57.601Z,18.1466,-4.77131,-4.55998,16.9038
2009-09-15T15:27:00.733Z,18.6753,-4.42611,-3.9909,17.6988
2009-09-15T15:27:03.866Z,21.6075,-2.7307,-6.56789,20.4032
2009-09-15T15:27:06.998Z,21.0718,-6.11382,-3.11189,19.9238
2009-09-15T15:27:10.130Z,19.1781,-4.57116,-5.9736,17.6415
2009-09-15T15:27:13.262Z,19.7466,-7.1597,-3.21105,18.1206
2009-09-15T15:27:16.394Z,19.6524,-6.58049,-3.70447,18.1437
2009-09-15T15:27:19.526Z,19.4619,-6.89283,-4.23768,17.7002
2009-09-15T15:27:22.658Z,20.147,-7.18516,-4.92578,18.1662
2009-09-15T15:27:25.790Z,23.578,-8.35263,-10.5587,19.3564
2009-09-15T15:27:28.922Z,22.0611,-10.5593,-6.81926,18.1298
2009-09-15T15:27:32.054Z,26.0583,-11.4303,-9.24352,21.5161
2009-09-15T15:27:35.186Z,20.8904,-7.76921,-7.19813,18.0065
2009-09-15T15:27:38.318Z,21.1249,-8.0924,-5.68818,18.666
2009-09-15T15:27:41.451Z,24.2316,-8.16208,-7.32844,21.6066
2009-09-15T15:27:44.583Z,24.3576,-4.31235,-8.65701,22.3552
2009-09-15T15:27:47.715Z,19.3145,-6.07131,-6.1843,17.2611
2009-09-15T15:27:50.847Z,23.9052,-8.32969,-9.30828,20.3821
2009-09-15T15:27:53.979Z,21.594,-3.11373,-6.08501,20.4836
2009-09-15T15:27:57.111Z,20.6741,-5.59568,-6.40857,18.8424
2009-09-15T15:28:00.243Z,20.4467,-6.04521,-5.5679,18.7222
2009-09-15T15:28:03.375Z,19.9084,-5.91073,-8.44678,17.0312
2009-09-15T15:28:06.507Z,23.5234,-6.39893,-9.2665,20.6527
2009-09-15T15:28:09.639Z,26.3702,-3.23841,-8.7637,24.6596
2009-09-15T15:28:12.771Z,17.4756,-4.10259,-4.72549,16.3167
2009-09-15T15:28:15.904Z,16.4525,-5.52813,-4.12658,14.9364
2009-09-15T15:28:19.036Z,16.3459,-4.27391,-3.10548,15.4686
2009-09-15T15:28:22.168Z,16.824,-3.74293,-3.51155,16.022
2009-09-15T15:28:25.300Z,17.0123,-7.16504,-5.04616,14.5814
2009-09-15T15:28:28.432Z,23.9143,-8.80163,-6.18985,21.3568
2009-09-15T15:28:31.564Z,30.5616,-11.755,-12.5781,25.2512
2009-09-15T15:28:34.696Z,30.4555,-9.79139,-11.6189,26.3945
2009-09-15T15:28:37.828Z,27.5846,-5.98706,-8.72587,25.474
2009-09-15T15:28:40.960Z,25.8259,-6.89429,-5.87853,24.1845
2009-09-15T15:28:44.092Z,19.4117,-6.85001,-3.73476,17.7748
2009-09-15T15:28:47.224Z,20.3342,-5.19696,-5.26524,18.9407
2009-09-15T15:28:50.357Z,23.8309,-7.75558,-8.36376,20.924
2009-09-15T15:28:53.489Z,29.7891,-7.1028,-5.31806,28.4369
2009-09-15T15:28:56.621Z,26.0946,-5.93994,-8.11206,24.0798
2009-09-15T15:28:59.753Z,18.7186,-7.82794,-7.08561,15.4565
2009-09-15T15:29:02.885Z,21.9514,-6.19866,-6.20084,20.1243
2009-09-15T15:29:06.017Z,25.0825,-10.4247,-8.05341,21.3448
2009-09-15T15:29:09.149Z,25.9575,-9.77425,-8.14617,22.6251
2009-09-15T15:29:12.281Z,27.8394,-8.93535,-8.1258,25.0831
2009-09-15T15:29:15.413Z,26.6716,-7.10699,-4.54702,25.302
2009-09-15T15:29:18.545Z,27.0663,-8.85231,-8.99244,23.9449
2009-09-15T15:29:21.677Z,24.5844,-6.1045,-7.02665,22.7542
2009-09-15T15:29:24.809Z,25.0887,-6.63216,-6.78535,23.2254
2009-09-15T15:29:27.942Z,20.2402,-4.06303,-4.56374,19.2958
2009-09-15T15:29:31.074Z,24.6273,-8.30836,-6.42011,22.2768
2009-09-15T15:29:34.206Z,26.0463,-5.9255,-9.9523,23.3292
2009-09-15T15:29:37.338Z,26.9794,-7.24757,-10.6032,23.7262
2009-09-15T15:29:40.470Z,21.2377,-5.94287,-5.72482,19.569
2009-09-15T15:29:43.602Z,19.2915,-7.62384,-9.6667,14.8524
2009-09-15T15:29:46.734Z,20.4319,-6.11027,-6.86413,18.2486
2009-09-15T15:29:49.866Z,27.7294,-8.98388,-8.12054,24.9453
2009-09-15T15:29:52.998Z,27.6907,-7.38915,-6.8113,25.8028
2009-09-15T15:29:56.130Z,28.8617,-9.62115,-7.14429,26.2563
2009-09-15T15:29:59.262Z,28.4535,-6.48894,-5.84926,27.0792
2009-09-15T15:30:02.395Z,23.1834,-5.0809,-3.67556,22.3191
2009-09-15T15:30:05.527Z,18.6454,-6.36544,-5.41096,16.669
2009-09-15T15:30:08.659Z,23.4857,-7.65854,-7.18183,21.0082
2009-09-15T15:30:11.791Z,26.2371,-7.57684,-10.8062,22.676
2009-09-15T15:30:14.923Z,27.8458,-9.37879,-9.11022,24.5852
2009-09-15T15:30:18.055Z,23.1101,-7.92066,-8.97426,19.7687
2009-09-15T15:30:21.187Z,25.9501,-8.36996,-7.39644,23.4232
2009-09-15T15:30:24.319Z,28.1502,-9.6616,-9.34092,24.7353
2009-09-15T15:30:27.451Z,25.9842,-7.73861,-11.6144,21.918
2009-09-15T15:30:30.583Z,21.7958,-7.43735,-6.89248,19.2935
2009-09-15T15:30:33.715Z,19.674,-6.05487,-8.34266,16.7572
2009-09-15T15:30:36.848Z,25.5472,-8.31805,-8.14639,22.7399
2009-09-15T15:30:39.980Z,29.0286,-10.2559,-11.2921,24.6975
2009-09-15T15:30:43.112Z,27.9169,-7.20239,-8.15644,25.709
2009-09-15T15:30:46.244Z,26.4058,-5.30886,-5.05446,25.368
2009-09-15T15:30:49.376Z,22.8767,-5.76821,-7.58017,20.7994
2009-09-15T15:30:52.508Z,20.5971,-6.74476,-5.84054,18.5644
2009-09-15T15:30:55.640Z,26.0484,-11.8064,-10.6112,20.6526
2009-09-15T15:30:58.772Z,29.0926,-10.4385,-14.054,23.2357
2009-09-15T15:31:01.904Z,27.6406,-9.72069,-14.2927,21.5691
2009-09-15T15:31:05.036Z,20.5845,-6.18122,-7.16018,18.2824
2009-09-15T15:31:08.168Z,19.8412,-7.7961,-7.90903,16.4421
2009-09-15T15:31:11.300Z,25.4517,-9.46406,-11.2835,20.7583
2009-09-15T15:31:14.433Z,26.4598,-9.24845,-12.7625,21.2534
2009-09-15T15:31:17.565Z,29.1959,-8.68462,-12.9298,24.6941
2009-09-15T15:31:20.697Z,29.7657,-9.47157,-10.3915,26.2355
2009-09-15T15:31:23.829Z,21.5523,-7.19316,-9.58044,17.9158
2009-09-15T15:31:26.961Z,18.6031,-8.0388,-8.34604,14.5532
2009-09-15T15:31:30.093Z,23.3028,-9.40506,-12.7473,17.0901
2009-09-15T15:31:33.225Z,26.7506,-7.98528,-14.2608,21.1768
2009-09-15T15:31:36.357Z,22.3342,-6.76887,-9.54623,19.0229
2009-09-15T15:31:39.489Z,16.837,-5.86592,-7.28436,14.0005
2009-09-15T15:31:42.621Z,15.8825,-5.69353,-6.47192,13.3398
2009-09-15T15:31:45.753Z,17.7923,-5.87396,-6.31817,15.561
2009-09-15T15:31:48.886Z,23.7329,-6.08814,-9.29823,20.9697
2009-09-15T15:31:52.018Z,25.6267,-6.90563,-8.25811,23.256
2009-09-15T15:31:55.150Z,25.7629,-5.40872,-10.3635,22.9581
2009-09-15T15:31:58.282Z,16.4742,-5.10327,-8.06738,13.4266
2009-09-15T15:32:01.414Z,13.0489,-2.4333,-4.67025,11.9391
2009-09-15T15:32:04.546Z,17.6465,-3.94276,-3.67366,16.8035
2009-09-15T15:32:07.678Z,26.8038,-5.66428,-9.08806,24.5717
2009-09-15T15:32:10.810Z,27.0019,-8.55136,-10.4249,23.3944
2009-09-15T15:32:13.942Z,25.803,-9.00956,-13.188,20.2657
2009-09-15T15:32:17.074Z,19.3638,-9.25754,-8.77224,14.5706
2009-09-15T15:32:20.206Z,22.3427,-8.05446,-10.1117,18.223
2009-09-15T15:32:23.338Z,22.4925,-8.15409,-11.0553,17.8102
2009-09-15T15:32:26.471Z,19.4203,-6.76263,-9.08241,15.7774
2009-09-15T15:32:29.603Z,16.912,-6.65809,-6.81612,13.9724
2009-09-15T15:32:32.735Z,19.7261,-6.59931,-8.19022,16.688
2009-09-15T15:32:35.867Z,22.8042,-7.56129,-7.75859,20.0665
2009-09-15T15:32:38.999Z,20.6346,-7.31801,-10.6895,16.0613
2009-09-15T15:32:42.131Z,19.7921,-6.34529,-9.46024,16.1855
2009-09-15T15:32:45.263Z,22.2684,-3.74707,-7.58185,20.6
2009-09-15T15:32:48.395Z,26.9758,-8.24817,-9.10606,24.0155
2009-09-15T15:32:51.527Z,27.7476,-9.2087,-10.5446,23.9571
2009-09-15T15:32:54.659Z,22.274,-6.25459,-8.74365,19.5079
2009-09-15T15:32:57.791Z,21.142,-6.84131,-7.45659,18.5629
2009-09-15T15:33:00.924Z,19.4124,-4.61295,-7.80191,17.1666
2009-09-15T15:33:04.056Z,21.0973,-5.70599,-10.118,17.6114
2009-09-15T15:33:07.188Z,26.901,-9.49701,-9.45156,23.3268
2009-09-15T15:33:10.320Z,23.8745,-5.2941,-9.68734,21.1688
2009-09-15T15:33:13.452Z,23.8605,-8.03678,-7.74274,21.0899
2009-09-15T15:33:16.584Z,19.0626,-3.57302,-7.75606,17.0429
2009-09-15T15:33:19.716Z,20.7042,-5.3431,-8.25129,18.2218
2009-09-15T15:33:22.848Z,27.852,-6.65038,-9.27911,25.4048
2009-09-15T15:33:25.980Z,28.2125,-8.02753,-10.3004,25.0081
2009-09-15T15:33:29.112Z,27.2921,-8.40562,-7.91472,24.7298
2009-09-15T15:33:32.244Z,29.0964,-8.85609,-11.6681,25.1401
2009-09-15T15:33:35.377Z,30.6616,-10.6488,-10.3598,26.8218
2009-09-15T15:33:38.509Z,31.546,-8.02273,-8.89488,29.1833
2009-09-15T15:33:41.641Z,30.5625,-8.91451,-6.88365,28.4115
2009-09-15T15:33:44.773Z,26.6387,-7.8094,-8.43631,24.0304
2009-09-15T15:33:47.905Z,26.6229,-6.68312,-8.54011,24.3143
2009-09-15T15:33:51.037Z,18.5961,-7.254,-6.19549,15.9627
2009-09-15T15:33:54.169Z,20.3014,-7.20595,-7.37982,17.4859
2009-09-15T15:33:57.301Z,21.6606,-8.31421,-6.21585,19.011
2009-09-15T15:34:00.433Z,26.1167,-9.07473,-8.826,22.8437
2009-09-15T15:34:03.565Z,28.7175,-9.78556,-11.5863,24.3863
2009-09-15T15:34:06.697Z,22.6424,-4.75253,-7.9857,20.6475
2009-09-15T15:34:09.830Z,22.6306,-6.1448,-6.39613,20.8201
2009-09-15T15:34:12.962Z,25.1765,-7.03284,-6.44057,23.3005
2009-09-15T15:34:16.094Z,30.8238,-10.3332,-9.23997,27.531
2009-09-15T15:34:19.226Z,29.1294,-7.4798,-6.38793,27.4185
2009-09-15T15:34:22.358Z,25.9019,-6.15152,-9.89708,23.1326
2009-09-15T15:34:25.490Z,27.5161,-8.59034,-9.88569,24.1995
2009-09-15T15:34:28.622Z,29.3481,-6.10914,-8.22911,27.5004
2009-09-15T15:34:31.754Z,30.3851,-10.0137,-13.1309,25.5061
2009-09-15T15:34:34.886Z,28.994,-8.61093,-9.97687,25.8257
2009-09-15T15:34:38.018Z,30.0157,-9.22304,-11.1229,26.309
2009-09-15T15:34:41.150Z,28.5972,-9.00453,-11.8064,24.4403
2009-09-15T15:34:44.282Z,26.8678,-7.74944,-13.0495,22.1706
2009-09-15T15:34:47.415Z,24.1282,-6.95454,-10.1649,20.748
2009-09-15T15:34:50.547Z,21.166,-6.80725,-7.84039,18.4442
2009-09-15T15:34:53.679Z,20.4435,-7.18696,-8.53768,17.1287
2009-09-15T15:34:56.811Z,24.9747,-8.78262,-11.6658,20.2611
2009-09-15T15:34:59.943Z,24.3596,-8.44944,-12.2718,19.2717
2009-09-15T15:35:03.075Z,24.017,-9.83948,-13.2253,17.4668
2009-09-15T15:35:06.207Z,24.1871,-9.25999,-10.6152,19.6617
2009-09-15T15:35:09.339Z,26.8655,-7.57251,-13.2128,22.1322
2009-09-15T15:35:12.471Z,29.0386,-7.54313,-12.3112,25.1947
2009-09-15T15:35:15.603Z,29.4358,-8.02567,-10.1273,26.4479
2009-09-15T15:35:18.735Z,29.1737,-10.6757,-10.2271,25.1503
2009-09-15T15:35:21.868Z,22.4825,-7.37265,-7.36785,19.9204
2009-09-15T15:35:25.000Z,21.2586,-7.60694,-6.47641,18.7648
2009-09-15T15:35:28.132Z,22.7907,-9.10492,-7.73831,19.4071
2009-09-15T15:35:31.264Z,26.4569,-9.70577,-11.9368,21.5239
2009-09-15T15:35:34.396Z,29.2033,-9.44799,-13.6119,24.0476
2009-09-15T15:35:37.528Z,25.5626,-8.28705,-11.3455,21.3553
2009-09-15T15:35:40.660Z,24.8826,-8.76632,-10.8176,20.6222
2009-09-15T15:35:43.792Z,27.9752,-8.65678,-9.9229,24.6822
2009-09-15T15:35:46.924Z,24.6253,-9.02807,-10.4198,20.4041
2009-09-15T15:35:50.056Z,23.8282,-7.82891,-8.89452,20.6731
2009-09-15T15:35:53.188Z,24.4507,-8.62573,-10.3416,20.4079
2009-09-15T15:35:56.320Z,24.0179,-8.5771,-11.2777,19.3934
2009-09-15T15:35:59.453Z,28.825,-9.43279,-10.2502,25.2356
2009-09-15T15:36:02.585Z,32.7524,-12.2337,-15.3658,26.2097
2009-09-15T15:36:05.717Z,30.8057,-8.39808,-11.5506,27.2955
2009-09-15T15:36:08.849Z,28.9426,-6.09937,-7.78913,27.1993
2009-09-15T15:36:11.981Z,27.1603,-7.46875,-10.2975,23.9971
2009-09-15T15:36:15.113Z,30.2979,-10.4087,-8.9975,26.9938
2009-09-15T15:36:18.245Z,28.544,-8.34069,-9.59739,25.5555
2009-09-15T15:36:21.377Z,31.2816,-7.03825,-4.55949,30.1365
2009-09-15T15:36:24.509Z,30.9224,-7.99507,-11.8513,27.4194
2009-09-15T15:36:27.641Z,25.0294,-6.70558,-7.3349,22.9718
2009-09-15T15:36:30.773Z,26.9801,-7.10113,-7.33155,24.975
2009-09-15T15:36:33.906Z,32.7461,-9.52836,-11.4968,29.1434
2009-09-15T15:36:37.038Z,32.6996,-8.56317,-14.9357,27.8003
2009-09-15T15:36:40.170Z,33.0148,-12.0933,-12.2377,28.1775
2009-09-15T15:36:43.302Z,33.7268,-12.2629,-14.2253,28.0135
2009-09-15T15:36:46.434Z,32.6832,-9.68258,-13.6064,28.0946
2009-09-15T15:36:49.566Z,28.2972,-7.5555,-13.0687,23.9344
2009-09-15T15:36:52.698Z,26.5836,-7.98767,-12.7388,21.9228
2009-09-15T15:36:55.830Z,29.4381,-10.1146,-14.2927,23.6646
2009-09-15T15:36:58.962Z,28.063,-7.09072,-10.1292,25.1924
2009-09-15T15:37:02.094Z,22.4657,-6.47571,-8.37672,19.8143
2009-09-15T15:37:05.226Z,30.3773,-9.69882,-12.0894,26.1258
2009-09-15T15:37:08.359Z,32.2717,-7.08261,-14.5126,27.9407
2009-09-15T15:37:11.491Z,24.6587,-8.64888,-12.4488,19.4493
2009-09-15T15:37:14.623Z,27.9458,-8.9221,-14.4959,22.1637
2009-09-15T15:37:17.755Z,27.8639,-10.6263,-16.4941,19.7845
2009-09-15T15:37:20.887Z,26.8929,-8.74763,-14.8947,20.6121
2009-09-15T15:37:24.019Z,31.3618,-9.23075,-16.6815,24.9015
2009-09-15T15:37:27.151Z,28.1132,-9.12422,-14.8013,22.0912
2009-09-15T15:37:30.283Z,31.9485,-10.9637,-17.5038,24.3746
2009-09-15T15:37:33.415Z,28.1624,-8.90869,-14.637,22.3499
2009-09-15T15:37:36.547Z,27.8106,-8.76595,-14.0323,22.3536
2009-09-15T15:37:39.679Z,30.4367,-9.90003,-14.0973,25.0927
2009-09-15T15:37:42.811Z,28.3829,-9.8179,-14.2797,22.4786
2009-09-15T15:37:45.944Z,26.9495,-10.706,-14.7209,19.8734
2009-09-15T15:37:49.076Z,32.1174,-10.8846,-16.7564,25.1451
2009-09-15T15:37:52.208Z,27.4521,-6.39868,-12.5163,23.58
2009-09-15T15:37:55.340Z,25.4074,-8.89616,-13.3721,19.6871
2009-09-15T15:37:58.472Z,28.5194,-10.8547,-16.4082,20.6471
2009-09-15T15:38:01.604Z,29.1258,-12.2791,-18.2546,19.0869
2009-09-15T15:38:04.736Z,24.4111,-10.7472,-15.4853,15.5116
2009-09-15T15:38:07.868Z,26.8857,-10.0227,-16.6845,18.5476
2009-09-15T15:38:11.000Z,28.5519,-12.7921,-18.6831,17.3929
2009-09-15T15:38:14.132Z,22.1553,-8.12507,-16.2984,12.6175
2009-09-15T15:38:17.264Z,23.2967,-9.55892,-14.0923,15.8987
2009-09-15T15:38:20.397Z,22.9182,-9.82996,-15.5711,13.6439
2009-09-15T15:38:23.529Z,27.4353,-11.5167,-16.9858,18.2083
2009-09-15T15:38:26.661Z,30.9645,-13.2874,-20.4647,19.0642
2009-09-15T15:38:29.793Z,29.4192,-13.5822,-22.6038,13.0415
2009-09-15T15:38:32.925Z,27.3173,-13.8511,-19.6334,12.9967
2009-09-15T15:38:36.057Z,21.7332,-10.5302,-15.6225,10.8346
2009-09-15T15:38:39.189Z,23.1815,-11.9082,-16.1842,11.5606
2009-09-15T15:38:42.321Z,25.8363,-14.2877,-17.3058,12.8018
2009-09-15T15:38:45.453Z,23.6378,-10.7476,-16.5337,13.0335
2009-09-15T15:38:48.585Z,27.0405,-11.0025,-20.275,14.1088
2009-09-15T15:38:51.717Z,27.6952,-11.0072,-21.3777,13.7425
2009-09-15T15:38:54.850Z,25.8817,-11.2313,-20.4897,11.1305
2009-09-15T15:38:57.982Z,26.6803,-10.3144,-22.1481,10.7197
2009-09-15T15:39:01.114Z,12.0897,-4.73513,-10.0287,4.81303
2009-09-15T15:39:04.246Z,9.34893,-5.4445,-6.9125,3.1587
2009-09-15T15:39:07.378Z,9.82756,-3.29298,-6.87393,6.20374
2009-09-15T15:39:10.510Z,15.0039,-6.23639,-11.2946,7.65881
2009-09-15T15:39:13.642Z,16.9477,-7.20092,-11.9501,9.62111
2009-09-15T15:39:16.774Z,27.1893,-11.0864,-17.6353,17.4741
2009-09-15T15:39:19.906Z,28.9375,-11.2074,-15.1293,21.9744
2009-09-15T15:39:23.038Z,27.7393,-11.8655,-13.7244,20.9839
2009-09-15T15:39:26.170Z,23.4911,-9.73472,-6.89982,20.2351
2009-09-15T15:39:29.302Z,18.8659,-6.90082,-7.44332,15.9028
2009-09-15T15:39:32.435Z,25.8807,-9.77525,-8.3853,22.4487
2009-09-15T15:39:35.567Z,26.9485,-9.36566,-9.53419,23.401
2009-09-15T15:39:38.699Z,16.1492,-6.80342,-3.01421,14.3327
2009-09-15T15:39:41.831Z,18.2142,-6.88395,-9.21983,14.1196
2009-09-15T15:39:44.963Z,9.92177,-1.54373,-5.10521,8.36632
2009-09-15T15:39:48.095Z,19.2489,-5.2795,-12.0793,14.0263
2009-09-15T15:39:51.227Z,12.9469,-3.02277,-6.08794,11.0191
2009-09-15T15:39:54.359Z,13.973,-0.768937,-10.5866,9.08722
2009-09-15T15:39:57.491Z,11.8107,1.97436,-9.79488,6.29727
2009-09-15T15:40:00.623Z,9.93775,-0.937612,-5.27135,8.37213
2009-09-15T15:40:03.755Z,12.1975,-2.17573,-8.10106,8.85542
2009-09-15T15:40:06.888Z,11.9513,-2.31141,-9.30816,7.13093
2009-09-15T15:40:10.020Z,8.36633,2.9272,-6.67739,4.10359
2009-09-15T15:40:13.152Z,13.7286,-5.0151,-8.52952,9.51679
2009-09-15T15:40:16.284Z,19.3154,-2.027,-13.0589,14.0869
2009-09-15T15:40:19.416Z,16.9327,-2.59244,-9.37864,13.8577
2009-09-15T15:40:22.548Z,13.0451,-3.53753,-6.06689,10.9934
2009-09-15T15:40:25.680Z,16.4148,-5.47359,-10.5017,11.3666
2009-09-15T15:40:28.812Z,10.6455,-5.81862,-3.30202,8.28053
2009-09-15T15:40:31.944Z,16.4611,-4.71897,-6.41816,14.4051
2009-09-15T15:40:35.076Z,10.2821,-1.92759,-5.49033,8.47711
2009-09-15T15:40:38.208Z,11.5673,-2.84138,-9.76056,5.51905
2009-09-15T15:40:41.341Z,17.3512,-4.55534,-12.4939,11.1453
2009-09-15T15:40:44.473Z,17.2452,3.84234,-15.7073,5.99285
2009-09-15T15:40:47.605Z,1.96906,-0.521738,-1.86595,0.351008
2009-09-15T15:40:50.737Z,7.08546,-0.760424,-6.20383,3.33736
2009-09-15T15:40:53.869Z,7.64203,-2.13148,-6.45301,3.49515
2009-09-15T15:40:57.001Z,8.20913,-2.57491,-7.20629,2.97136
2009-09-15T15:41:00.133Z,7.28917,-2.49738,-5.69505,3.80282
2009-09-15T15:41:03.265Z,8.36115,-3.72474,-6.56831,3.59061
2009-09-15T15:41:06.397Z,8.73079,-3.85915,-6.48164,4.39569
2009-09-15T15:41:09.529Z,10.3183,-1.73029,-9.56128,3.4722
2009-09-15T15:41:12.661Z,10.4671,-5.75436,-8.72455,0.574219
2009-09-15T15:41:15.793Z,13.9574,-8.68499,-10.2902,3.67342
2009-09-15T15:41:18.926Z,15.7511,-8.22296,-11.7561,6.50181
2009-09-15T15:41:22.058Z,16.5005,-6.92497,-11.2174,9.92373
2009-09-15T15:41:25.190Z,14.0884,-5.63873,-6.86889,10.9319
2009-09-15T15:41:28.322Z,14.5265,-7.35482,-6.38442,10.778
2009-09-15T15:41:31.454Z,17.1131,-6.22452,-7.30833,14.167
2009-09-15T15:41:34.586Z,10.361,-1.429,-5.50056,8.66327
2009-09-15T15:41:37.718Z,10.6063,-5.94819,-6.77406,5.58793
2009-09-15T15:41:40.850Z,12.6931,-3.52034,-11.0446,5.17099
2009-09-15T15:41:43.982Z,8.894,-5.19988,-6.06837,3.90377
2009-09-15T15:41:47.114Z,9.93861,-4.97681,-6.44998,5.69254
2009-09-15T15:41:50.246Z,10.9275,-4.07475,-9.38359,3.84134
2009-09-15T15:41:53.379Z,9.60618,-3.94224,-8.64085,1.43986
2009-09-15T15:41:56.511Z,11.4079,-3.84931,-10.523,2.14231
2009-09-15T15:41:59.643Z,12.678,-3.69931,-10.0442,6.79429
2009-09-15T15:42:02.775Z,11.2434,-5.05916,-9.89465,1.70712
2009-09-15T15:42:05.907Z,12.1105,-6.83769,-9.99555,-0.00779223
2009-09-15T15:42:09.039Z,14.3681,-8.04612,-11.2796,3.80439
2009-09-15T15:42:12.171Z,12.9532,-6.71625,-11.0205,1.1066
2009-09-15T15:42:15.303Z,12.2666,-6.91789,-10.0095,1.5562
2009-09-15T15:42:18.435Z,13.8661,-7.33103,-11.705,1.23226
2009-09-15T15:42:21.567Z,11.126,-5.53244,-9.61035,-0.906539
2009-09-15T15:42:24.699Z,9.55777,-4.87715,-8.12654,-1.23446
2009-09-15T15:42:27.832Z,8.72739,-5.01124,-7.10426,0.764404
2009-09-15T15:42:30.964Z,9.61994,-3.91465,-8.6855,-1.3345
2009-09-15T15:42:34.096Z,12.7273,-6.19219,-10.986,-1.71721
2009-09-15T15:42:37.228Z,7.85324,-3.51108,-6.80238,-1.75307
2009-09-15T15:42:40.360Z,8.30175,-3.63119,-7.36254,-1.23551
2009-09-15T15:42:43.492Z,7.96228,-3.24868,-7.22244,-0.82484
2009-09-15T15:42:46.624Z,9.27719,-4.64241,-7.52998,-2.7953
2009-09-15T15:42:49.756Z,9.11733,-3.7299,-8.22564,-1.24596
2009-09-15T15:42:52.888Z,11.1928,-4.83049,-9.95065,-1.71174
2009-09-15T15:42:56.020Z,12.2356,-5.52968,-10.712,2.09423
2009-09-15T15:42:59.152Z,13.0172,-6.01789,-11.4794,1.20651
2009-09-15T15:43:02.284Z,12.6245,-6.13654,-11.0024,-0.816864
2009-09-15T15:43:05.417Z,12.3609,-6.3105,-10.6276,0.151969
2009-09-15T15:43:08.549Z,12.9883,-6.74536,-11.0873,0.51774
2009-09-15T15:43:11.681Z,15.4375,-7.0346,-13.7107,0.920231
2009-09-15T15:43:14.813Z,16.0253,-7.91347,-13.9235,0.569442
2009-09-15T15:43:17.945Z,14.6647,-8.03889,-12.2579,-0.419214
2009-09-15T15:43:21.077Z,15.7346,-8.90002,-12.9755,-0.0655856
2009-09-15T15:43:24.209Z,15.4126,-8.62718,-12.7057,-1.29828
2009-09-15T15:43:27.341Z,15.8978,-9.09008,-12.9635,-1.43443
